X,Y,OBJECTID,UNITID,SIGID,MAINSTREET,CROSSSTREET,OWNER2,ROUTE,MILEPOINT,DESCRIPTION,TIMES,OWNER,TYPE,INTID,ATMSID
-85.5121903635933,38.2428461931047,299,MPW017023,SIG017023,PARK PLACE,SHELBYVILLE,S,US-60,10.92,PARK PLACE @ SHELBYVILLE,24 HOURS,KYTC,1,   48920185940,
-85.5146582015776,38.2845361462739,300,MPW017003,SIG017003,LA GRANGE,I 265 RAMP,S,KY-146,7.28,LA GRANGE @ I 265 RAMP,24 HOURS,KYTC,1,  104937079996,
-85.5134637711605,38.2533692423473,301,MPW017013,SIG017013,AIKEN,ENGLISH STATION,M,,,AIKEN @ ENGLISH STATION,24 HOURS,METRO,1,  106600329409,
-85.4905253368757,38.2741506144838,302,MPW017340,SIG017340,OLD HENRY,BUSH FARM,S,KY-3084,1.79,OLD HENRY @ BUSH FARM,24 HOURS,KYTC,1,  11314756D130,
-85.5024045765911,38.2419149221723,303,MPW017155,SIG017155,SHELBYVILLE,I 265 RAMP,S,US-60,12.07,SHELBYVILLE @ I 265 RAMP,24 HOURS,KYTC,1,  122559409996,
-85.6129958792423,38.352282724464,304,MPW012737,SIG012737,HUNTING CREEK,U S HIGHWAY 42,S,US-42,11.05,HUNTING CREEK @ U S HIGHWAY 42,24 HOURS,KYTC,1,  139830266712,
-85.6394382458322,38.2571251331076,305,MPW011135,SIG011135,HUBBARDS,LEDYARD,M,,,HUBBARDS @ LEDYARD,24 HOURS,METRO,1,  238430073793,
-85.5315047914737,38.2486418540988,306,MPW016597,SIG016597,EVERGREEN,SHELBYVILLE,S,US-60,10.39,EVERGREEN @ SHELBYVILLE,24 HOURS,KYTC,1,  270619905940,
-85.6593123120675,38.2380565964632,307,MPW009976,SIG009976,CANNONS,WINCHESTER,S,KY-2048,1.45,CANNONS @ WINCHESTER,24 HOURS,KYTC,1,  288409367222,
-85.6285909325742,38.2181548583249,308,MPW011619,SIG011619,BRECKENRIDGE,HIKES,S,KY-1932,2.695,BRECKENRIDGE @ HIKES,24 HOURS,KYTC,1,  323706562930,
-85.6265674802229,38.2086878724167,309,MPW011722,SIG011722,BRECKENRIDGE,SUDBURY,S,KY-1932,1.99,BRECKENRIDGE @ SUDBURY,24 HOURS,KYTC,1,  352706563259,
-85.6666711303965,38.205642336104,310,MPW009510,SIG009510,BARDSTOWN,HEATHER,S,US-31E,11.563,BARDSTOWN @ HEATHER,24 HOURS,KYTC,1,  363503842866,
-85.6599997920989,38.1990449618004,311,MPW009903,SIG009903,BARDSTOWN,HIKES,S,KY-2251,1,BARDSTOWN @ HIKES,24 HOURS,KYTC,1,  386003842930,
-85.5390187737036,38.214602433933,312,MPW016345,SIG016345,BLANKENBAKER,COMMONWEALTH,S,KY-913,2.11,BLANKENBAKER @ COMMONWEALTH,24 HOURS,KYTC,1,  487976248353,
-85.5926822388638,38.3004414779663,313,MPW013869,SIG013869,BROWNSBORO,GOOSE CREEK,S,KY-22,2.33,BROWNSBORO @ GOOSE CREEK,24 HOURS,KYTC,1,  451107242589,
-85.619499251243,38.2195404526809,314,MPW012164,SIG012164,MCMAHAN,TAYLORSVILLE,S,KY-155,12.987,MCMAHAN @ TAYLORSVILLE,24 HOURS,KYTC,1,  468442936394,
-85.616111987281,38.2193867373212,315,MPW012367,SIG012367,HOUSTON,TAYLORSVILLE,M,,,HOUSTON @ TAYLORSVILLE,24 HOURS,METRO,1,  469030016394,
-85.6669339132404,38.2496222579532,316,MPW009547,SIG009547,CANNONS,LEXINGTON,S,US-60,9.968,CANNONS @ LEXINGTON,24 HOURS,KYTC,1,  578509363838,
-85.5768699450828,38.2035824069716,317,MPW014649,SIG014649,MERIONETH,TAYLORSVILLE,S,KY-155,10.26,MERIONETH @ TAYLORSVILLE,24 HOURS,KYTC,1,  499730966394,
-85.6225622068987,38.3215370896525,318,MPW012088,SIG012088,U S HIGHWAY 42,WOLF PEN BRANCH,S,US-42,8.8,U S HIGHWAY 42 @ WOLF PEN BRANCH,24 HOURS,KYTC,1,  514167127258,
-85.639823817067,38.230978404061,319,MPW011077,SIG011077,DUTCHMANS PKY,DUTCHMANS LN,M,,,DUTCHMANS PKY @ DUTCHMANS LN,24 HOURS,METRO,1,  545817179463,
-85.5841421366253,38.2189148611048,320,MPW014279,SIG014279,BUNSEN,HURSTBOURNE,S,KY-1747,11.46,BUNSEN @ HURSTBOURNE,24 HOURS,KYTC,1,  560588709126,
-85.5439759507159,38.2359084468086,321,MPW016201,SIG016201,FINCHLEY,BLANKENBAKER,S,KY-913,3.63,FINCHLEY @ BLANKENBAKER,24 HOURS,KYTC,1,  645822157624,
-85.5783423817514,38.2246364878386,322,MPW014594,SIG014594,HURSTBOURNE,I 64 RAMP,S,KY-1747,12,HURSTBOURNE @ I 64 RAMP,24 HOURS,KYTC,1,  671291269997,
-85.5800014479279,38.3090841358571,323,MPW014587,SIG014587,SPRINGDALE,PARK PLAZA,M,,,SPRINGDALE @ PARK PLAZA,24 HOURS,METRO,1,  78286100D520,
-85.6378990914157,38.1872153970998,324,MPW011155,SIG011155,BARDSTOWN,FEGENBUSH,S,US-31E,9.44,BARDSTOWN @ FEGENBUSH,24 HOURS,KYTC,1,2,
-85.6531701709918,38.1781917429216,325,MPW010230,SIG010230,PROGRESS,BUECHEL BANK,M,,,PROGRESS @ BUECHEL BANK,24 HOURS,METRO,1,2,
-85.6599193588886,38.1486146651726,326,MPW009855,SIG009855,SHEPHERDSVILLE,WHISPERING HILLS,S,KY-2052,0.69,SHEPHERDSVILLE @ WHISPERING HILLS,24 HOURS,KYTC,1,  933559457160,
-85.6156588181044,38.1385876922463,327,MPW012304,SIG012304,FEGENBUSH,WATTERSON,S,KY-1065,10.09,FEGENBUSH @ WATTERSON,24 HOURS,KYTC,1,  950421637291,
-85.6694673955042,38.1377805802206,328,MPW009307,SIG009307,JUDGE,OUTER,S,KY-1065,7,JUDGE @ OUTER,24 HOURS,KYTC,1,  955533704815,
-85.6691694396026,38.0928339129717,329,MPW009276,SIG009276,MUD,PRESTON,S,KY-61,0.65,MUD @ PRESTON,24 HOURS,KYTC,1, 1086544875144,
-85.6653385753859,38.1846238150615,330,MPW009566,SIG009566,INDIAN,NEWBURG,S,KY-1703,0.5,INDIAN @ NEWBURG,24 HOURS,KYTC,1, 1197031494552,
-85.8160940796532,38.2626419256995,331,MPW002471,SIG002471,41ST,MARKET,M,,,41ST @ MARKET,24 HOURS,METRO,1, 1242522854214,
-85.7939495217827,38.2579405296557,332,MPW003560,SIG003560,JEFFERSON,26TH,M,,,JEFFERSON @ 26TH,24 HOURS,METRO,1, 1266133276584,
-85.7768627121342,38.2560288021223,333,MPW004642,SIG004642,JEFFERSON,16TH,M,,,JEFFERSON @ 16TH,24 HOURS,METRO,1, 1275533276007,
-85.7914925689938,38.2549014883748,334,MPW003710,SIG003710,24TH,MUHAMMAD ALI,M,,,24TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1278765767012,
-85.787673937697,38.252247662442,335,MPW003940,SIG003940,CHESTNUT,22ND,S,US-31W,19.95,CHESTNUT @ 22ND,24 HOURS,KYTC,1, 1286911146580,
-85.7862502062442,38.2507594897568,336,MPW004012,SIG004012,MAGAZINE,DR W J HODGE,S,US-31W,19.76,MAGAZINE @ DR W J HODGE,24 HOURS,KYTC,1, 1292141286574,
-85.7188736644792,38.2515777430356,337,MPW007221,SIG007221,PAYNE,SPRING,M,,,PAYNE @ SPRING,24 HOURS,METRO,1, 1292449968070,
-85.794883151354,38.2494550512548,338,MPW003473,SIG003473,BROADWAY,26TH,M,,,BROADWAY @ 26TH,24 HOURS,METRO,1, 1298407026584,
-85.7865291879993,38.2491716684047,339,MPW003998,SIG003998,BROADWAY,DR W J HODGE,S,US 150,0.825,BROADWAY @ DR W J HODGE,24 HOURS,KYTC,1, 1299207026574,
-85.7587054572427,38.2442478194795,340,MPW005697,SIG005697,4TH,LIBRARY,M,,,4TH @ LIBRARY,24 HOURS,METRO,1, 1313523053847,
-85.7570641164055,38.2440465564859,341,MPW005772,SIG005772,LIBRARY,3RD,S,KY-1020,11.968,LIBRARY @ 3RD,24 HOURS,KYTC,1, 1314338476438,
-85.7995700509453,38.2422770450558,342,MPW003198,SIG003198,GREENWOOD,28TH,M,,,GREENWOOD @ 28TH,24 HOURS,METRO,1, 1319026516570,
-85.7896123942796,38.241212529479,343,MPW003811,SIG003811,GREENWOOD,22ND,S,US-31W,19.19,GREENWOOD @ 22ND,24 HOURS,KYTC,1, 1322926516580,
-85.7776067762813,38.2413550958238,344,MPW004578,SIG004578,15TH,KENTUCKY,M,,,15TH @ KENTUCKY,24 HOURS,METRO,1, 1323022043532,
-85.8069500182492,38.2387041691512,345,MPW002857,SIG002857,32ND,VIRGINIA,M,,,32ND @ VIRGINIA,24 HOURS,METRO,1, 1328964566877,
-85.7903938951142,38.2348985624692,346,MPW003756,SIG003756,22ND,WILSON,S,US-31W,18.598,22ND @ WILSON,24 HOURS,KYTC,1, 1342465807212,
-85.7474909253191,38.2342029512108,347,MPW006141,SIG006141,JACKSON,OAK,S,KY-61,11.524,JACKSON @ OAK,24 HOURS,KYTC,1, 1347532924718,
-85.7480774502087,38.2307964456176,348,MPW006118,SIG006118,JACKSON,ORMSBY,S,KY-61,11.292,JACKSON @ ORMSBY,24 HOURS,KYTC,1, 1360332924802,
-85.7564101170496,38.2285908288619,349,MPW005783,SIG005783,1ST,MAGNOLIA,M,,,1ST @ MAGNOLIA,24 HOURS,METRO,1, 1367522234130,
-85.761913015243,38.2260045265687,350,MPW005531,SIG005531,4TH,HILL,M,,,4TH @ HILL,24 HOURS,METRO,1, 1375223052934,
-85.7558072919444,38.2226877048879,351,MPW005801,SIG005801,BROOK,1ST,M,,,BROOK @ 1ST,24 HOURS,METRO,1, 1390607072223,
-85.7375096525811,38.2217294990993,352,MPW006584,SIG006584,BURNETT,TEXAS,M,,,BURNETT @ TEXAS,24 HOURS,METRO,1, 1396007746424,
-85.784812210198,38.2128735410472,353,MPW004044,SIG004044,7TH STREET,WATHEN,S,KY-1931,9.88,7TH STREET @ WATHEN,24 HOURS,KYTC,1, 1426459007057,
-85.7209553793764,38.2119815337923,354,MPW007131,SIG007131,HESS,POPLAR LEVEL,S,KY-864,12.716,HESS @ POPLAR LEVEL,24 HOURS,KYTC,1, 1434929065123,
-85.7129596262073,38.2053976266101,355,MPW007405,SIG007405,BELMAR,POPLAR LEVEL,S,KY-864,12.071,BELMAR @ POPLAR LEVEL,24 HOURS,KYTC,1, 1465604805123,
-85.5123132510181,38.2894652807025,356,MPW017033,SIG017033,CHAMBERLAIN,FACTORY,S,KY-146,7.55,CHAMBERLAIN @ FACTORY,24 HOURS,KYTC,1,   91110532109,
-85.6729759980753,38.2948693798332,357,MPW009285,SIG009285,BLANKENBAKER,RIVER,M,,,BLANKENBAKER @ RIVER,24 HOURS,METRO,1,  175005498199,
-85.6450741337721,38.2520732114618,358,MPW010781,SIG010781,SHELBYVILLE,THIERMAN,S,US-60,4.12,SHELBYVILLE @ THIERMAN,24 HOURS,KYTC,1,  256959406436,
-85.5787725867187,38.2586992907375,359,MPW014600,SIG014600,TAMARISK,HURSTBOURNE,S,KY-1747,14.39,TAMARISK @ HURSTBOURNE,24 HOURS,KYTC,1,  238880589125,
-85.6236201130533,38.2502716362532,360,MPW011944,SIG011944,SHELBYVILLE,TEN PIN,S,US-60,5.3,SHELBYVILLE @ TEN PIN,24 HOURS,KYTC,1,  264559407022,
-85.6133297541066,38.2494070562408,361,MPW012609,SIG012609,NORWOOD,OXMOOR,S,US-60,5.86,NORWOOD @ OXMOOR,24 HOURS,KYTC,1,  266746094839,
-85.6224023995426,38.2025785461094,362,MPW011967,SIG011967,BRECKENRIDGE,MANNER DALE,S,KY-1932,1.5,BRECKENRIDGE @ MANNER DALE,24 HOURS,KYTC,1,  375906564154,
-85.5325692296081,38.3020410765941,363,MPW016588,SIG016588,MURPHY,WESTPORT,S,KY-1447,7.56,MURPHY @ WESTPORT,24 HOURS,KYTC,1,  418544927132,
-85.6156531780486,38.2702136277234,364,MPW012459,SIG012459,HERR,WESTPORT,S,KY-1447,2.67,HERR @ WESTPORT,24 HOURS,KYTC,1,  436629017132,
-85.6349407602314,38.2145656031552,365,MPW011323,SIG011323,HIKES,ROSS,M,,,ST JOHN PAUL II,24 HOURS,METRO,1,  508029305629,
-85.6374700811969,38.2399337331642,366,MPW011223,SIG011223,BROWNS,KRESGE,M,,,BROWNS @ KRESGE,24 HOURS,METRO,1,  529007234084,
-85.5591636628168,38.2081693054308,367,MPW015659,SIG015659,PLANTSIDE,WATTERSON,S,KY-1819,10.8,PLANTSIDE @ WATTERSON,24 HOURS,KYTC,1,  543050947355,
-85.56803746804,38.2646420126172,368,MPW015234,SIG015234,ORMSBY STATION,HURSTBOURNE,S,KY-1747,15.13,ORMSBY STATION @ HURSTBOURNE,24 HOURS,KYTC,1,  560389749125,
-85.5770154915801,38.2339489950339,369,MPW014672,SIG014672,TIMBERWOOD,HURSTBOURNE,S,KY-1747,12.64,TIMBERWOOD @ HURSTBOURNE,24 HOURS,KYTC,1,  652124459126,
-85.5732877229861,38.2461306014145,370,MPW014921,SIG014921,WILDWOOD,SHELBYVILLE,S,US-60,8.06,WILDWOOD @ SHELBYVILLE,24 HOURS,KYTC,1,  664032835940,
-85.5642782395955,38.2709256343894,371,MPW015465,SIG015465,LA GRANGE,HURSTBOURNE RAMP,S,KY-146,3.59,LA GRANGE @ HURSTBOURNE RAMP,24 HOURS,KYTC,1,  69293707E700,
-85.5890400071819,38.2809165045325,372,MPW014062,SIG014062,HERMITAGE,WESTPORT,S,KY-1447,4.2,HERMITAGE @ WESTPORT,24 HOURS,KYTC,1,  730927637132,
-85.6174808780598,38.3424371467185,373,MPW012431,SIG012431,FOX HARBOR,U S HIGHWAY 42,S,US-42,10.33,FOX HARBOR @ U S HIGHWAY 42,24 HOURS,KYTC,1,  767723806712,
-85.6632619594936,38.1968939093517,374,MPW009716,SIG009716,HIKES,CHAMPIONS TRACE,S,KY-2052,4.07,HIKES @ CHAMPIONS TRACE,24 HOURS,KYTC,1,  780629303804,
-85.6526658866415,38.1950549297469,375,MPW010285,SIG010285,BARDSTOWN,SIX MILE,S,KY-2251,0.5,BARDSTOWN @ SIX MILE,24 HOURS,KYTC,1,  829903846005,
-85.6652576817014,38.1379559356949,376,MPW009515,SIG009515,OUTER,ROBBS,S,KY-1065,7.23,OUTER @ ROBBS,24 HOURS,KYTC,1,  955248155545,
-85.6703062534132,38.1038316670321,377,MPW009235,SIG009235,COOPER CHAPEL,PRESTON CROSSING,M,,,COOPER CHAPEL @ PRESTON CROSSING,24 HOURS,METRO,1, 100331273D471,
-85.5617079521574,38.1906221030928,378,MPW015532,SIG015532,TAYLORSVILLE,RUCKRIEGEL,S,KY-155,9.02,TAYLORSVILLE @ RUCKRIEGEL,24 HOURS,KYTC,1, 1174363948881,
-85.596022423279,38.1837624827986,379,MPW013548,SIG013548,WATTERSON,STONY BROOK,M,,,WATTERSON @ STONY BROOK,24 HOURS,METRO,1, 1184873558946,
-85.6676847240675,38.0875049823836,380,MPW009357,SIG009357,ANTLE,PRESTON,S,KY-61,0.27,ANTLE @ PRESTON,24 HOURS,KYTC,1, 1209934245144,
-85.7747401646545,38.2586364115084,381,MPW004772,SIG004772,W MAIN ST,N 15TH ST,S,US 31W,20.934,W MAIN ST @ N 15TH ST,24 HOURS,KYTC,1, 1264422032204,
-85.7801951669807,38.2564060737393,382,MPW004420,SIG004420,18TH,JEFFERSON,M,,,18TH @ JEFFERSON,24 HOURS,METRO,1, 1273918833327,
-85.7972268724222,38.25553886903,383,MPW003344,SIG003344,28TH,MUHAMMAD ALI,M,,,28TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1276565707012,
-85.7856336222535,38.2542529359959,384,MPW004050,SIG004050,DR W J HODGE,MUHAMMAD ALI,S,US-31W,20.1,DR W J HODGE @ MUHAMMAD ALI,24 HOURS,KYTC,1, 1280965747012,
-85.797607857086,38.2533545587205,385,MPW003322,SIG003322,CHESTNUT,28TH,M,,,CHESTNUT @ 28TH,24 HOURS,METRO,1, 1283311146570,
-85.7756989101874,38.2531458908287,386,MPW004723,SIG004723,15TH,MUHAMMAD ALI,M,,,15TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1285122047012,
-85.8011499447325,38.2524175657581,387,MPW003113,SIG003113,MAGAZINE,30TH,M,,,MAGAZINE @ 30TH,24 HOURS,METRO,1, 1286141286444,
-85.776083104993,38.2509599001006,388,MPW004695,SIG004695,CHESTNUT,15TH,M,,,CHESTNUT @ 15TH,24 HOURS,METRO,1, 1291811142204,
-85.8151182816856,38.2501358750212,389,MPW002501,SIG002501,BROADWAY,38TH,M,,,BROADWAY @ 38TH,24 HOURS,METRO,1, 1293807026446,
-85.77655266609,38.2482592176583,390,MPW004655,SIG004655,BROADWAY,15TH,S,US 150,1.373,BROADWAY @ 15TH,24 HOURS,KYTC,1, 1302907022204,
-85.7716316430918,38.2475686987046,391,MPW004942,SIG004942,BROADWAY,12TH,S,US 150,1.649,BROADWAY @ 12TH,24 HOURS,KYTC,1, 1304507026566,
-85.7869013670479,38.247051364774,392,MPW003976,SIG003976,MAPLE,DR W J HODGE,S,US-31W,19.5,MAPLE @ DR W J HODGE,24 HOURS,KYTC,1, 1305541726574,
-85.7990917114389,38.2449733154004,393,MPW003224,SIG003224,GARLAND,28TH,M,,,GARLAND @ 28TH,24 HOURS,METRO,1, 1310424826570,
-85.7603761817221,38.24439632667,394,MPW005621,SIG005621,5TH,YORK,M,,,5TH @ YORK,24 HOURS,METRO,1, 1313022077433,
-85.7591180437048,38.2418975973469,395,MPW005684,SIG005684,BRECKINRIDGE,4TH,M,,,BRECKINRIDGE @ 4TH,24 HOURS,METRO,1, 1322006582305,
-85.7963472185173,38.236943781233,396,MPW003369,SIG003369,DUMESNIL,26TH,M,,,DUMESNIL @ 26TH,24 HOURS,METRO,1, 1334616986584,
-85.7549406319616,38.236902793772,397,MPW005834,SIG005834,1ST,ST CATHERINE,M,,,1ST @ ST CATHERINE,24 HOURS,METRO,1, 1337222235785,
-85.74729750028,38.2353345345962,398,MPW006153,SIG006153,JACKSON,ST CATHERINE,S,KY-61,11.616,JACKSON @ ST CATHERINE,24 HOURS,KYTC,1, 1343032925785,
-85.7048424168522,38.2307913296671,399,MPW007709,SIG007709,BARDSTOWN,BONNYCASTLE,S,US-31E,14.383,BARDSTOWN @ BONNYCASTLE,24 HOURS,KYTC,1, 1362703840605,
-85.7928536947276,38.2288840936344,400,MPW003583,SIG003583,HILL,22ND,S,US-31W,18.16,HILL @ 22ND,24 HOURS,KYTC,1, 1365029346580,
-85.7020777656014,38.2291066963528,401,MPW007822,SIG007822,BARDSTOWN,MARYLAND,S,US-31E,14.192,BARDSTOWN @ MARYLAND,24 HOURS,KYTC,1, 1368203844240,
-85.7751709794537,38.2274273911153,402,MPW004722,SIG004722,HILL,12TH,M,,,HILL @ 12TH,24 HOURS,METRO,1, 1369829346566,
-85.7567198286293,38.2267785161654,403,MPW005771,SIG005771,W BURNETT AVE,S 1ST ST,M,,,W BURNETT AVE @ S 1ST ST,24 HOURS,METRO,1, 1372807740775,
-85.7951035234378,38.2233491800709,404,MPW003428,SIG003428,ALGONQUIN,22ND,S,US-31W,17.734,ALGONQUIN @ 22ND,24 HOURS,KYTC,1, 1384900616580,
-85.8124564764548,38.2210920620498,405,MPW002612,SIG002612,BELLS,CANE RUN,S,KY-1934,11.21,BELLS @ CANE RUN,24 HOURS,KYTC,1, 1394904780934,
-85.728866884499,38.2199130687925,406,MPW006914,SIG006914,CLARKS,POPLAR LEVEL,S,KY-864,13.415,CLARKS @ POPLAR LEVEL,24 HOURS,KYTC,1, 1403811585123,
-85.7640397867727,38.2138714117483,407,MPW005391,SIG005391,4TH,INDUSTRY,M,,,4TH @ INDUSTRY,24 HOURS,METRO,1, 1423223053161,
-85.7512556030796,38.2115773151175,408,MPW005960,SIG005960,CRITTENDEN,EASTERN,S,US-60,4.038,CRITTENDEN @ EASTERN,24 HOURS,KYTC,1, 1435013421835,
-85.7629850829311,38.2101529182224,409,MPW005459,SIG005459,3RD,WINKLER,S,US-60,3.157,3RD @ WINKLER,24 HOURS,KYTC,1, 1441264387237,
-85.765342818964,38.2064156515394,410,MPW005304,SIG005304,4TH,HEYWOOD,M,,,4TH @ HEYWOOD,24 HOURS,METRO,1, 1459823052909,
-85.7624530287898,38.1995159258909,411,MPW005475,SIG005475,GARRETT,TULANE,M,,,GARRETT @ TULANE,24 HOURS,METRO,1, 1485726966554,
-85.7827522105615,38.1985913569749,412,MPW004181,SIG004181,LONGFIELD,TAYLOR,S,US-60,1.62,LONGFIELD @ TAYLOR,24 HOURS,KYTC,1, 1488239336392,
-85.5105894846762,38.2454078997078,413,MPW017050,SIG017050,DATA VAULT,ENGLISH STATION,M,,,DATA VAULT @ ENGLISH STATION,24 HOURS,METRO,1,   16790939409,
-85.5047078701445,38.2421080105623,414,MPW017125,SIG017125,SHELBYVILLE,I 265 RAMP,S,US-60,11.97,SHELBYVILLE @ I 265 RAMP,24 HOURS,KYTC,1,   18059409996,
-85.444207237842,38.2358765986037,415,MPW017688,SIG017688,FLAT ROCK,SHELBYVILLE,S,US 60,15.426,FLAT ROCK @ SHELBYVILLE,24 HOURS,KYTC,1,   58022365940,
-85.6575797307328,38.2346899499096,416,MPW010062,SIG010062,CANNONS,I 64 RAMP,S,KY-2048,10.53,CANNONS @ I 64 RAMP,24 HOURS,KYTC,1,  129009369997,
-85.6203396415981,38.3383445070398,417,MPW012238,SIG012238,U S HIGHWAY 42,TIMBER RIDGE,S,US-42,10.02,U S HIGHWAY 42 @ TIMBER RIDGE,24 HOURS,KYTC,1,  149267128230,
-85.6119519375559,38.2542341453856,418,MPW012691,SIG012691,NEW LA GRANGE,WASHBURN,S,KY-146,0.45,NEW LA GRANGE @ WASHBURN,24 HOURS,KYTC,1,  252446257042,
-85.6658588661835,38.2658223287555,419,MPW009622,SIG009622,BROWNSBORO,CHENOWETH,S,US-42,3.89,BROWNSBORO @ CHENOWETH,24 HOURS,KYTC,1,  220207241093,
-85.6735162354859,38.2140735812852,420,MPW009183,SIG009183,BARDSTOWN,BRIGHTON,S,US-31E,12.253,BARDSTOWN @ BRIGHTON,24 HOURS,KYTC,1,  333103840685,
-85.6706585763567,38.2105212000464,421,MPW009322,SIG009322,BARDSTOWN,I 264 RAMP,S,I-264,15.674,BARDSTOWN @ I 264 RAMP,24 HOURS,KYTC,1,  345003849995,
-85.668997455028,38.208429810815,422,MPW009408,SIG009408,BARDSTOWN,GOLDSMITH,S,US-31E,11.773,BARDSTOWN @ GOLDSMITH,24 HOURS,KYTC,1,  351303842585,
-85.6610308021941,38.1983731214427,423,MPW009846,SIG009846,BUECHEL,HIKES,S,US-31E,10.97,BUECHEL @ HIKES,24 HOURS,KYTC,1,  388108272930,
-85.6142796565529,38.2710214828158,424,MPW012568,SIG012568,LYNDON,WESTPORT,S,KY-1447,3,LYNDON @ WESTPORT,24 HOURS,KYTC,1,  435827747132,
-85.579183116568,38.2514429527648,425,MPW014568,SIG014568,HURSTBOURNE PKY,HURSTBOURNE TRCE,S,KY-1747,13.87,HURSTBOURNE PKY @ HURSTBOURNE TRCE,24 HOURS,KYTC,1,  477491259183,
-85.5988587362267,38.2481825389976,426,MPW013455,SIG013455,LYNDON,SHELBYVILLE,S,US-60,6.66,LYNDON @ SHELBYVILLE,24 HOURS,KYTC,1,  592327745940,
-85.6393859041267,38.2119724261253,427,MPW011080,SIG011080,FURMAN,HIKES,M,,,FURMAN @ HIKES,24 HOURS,METRO,1,  508423492930,
-85.5388390694672,38.210333772461,428,MPW016349,SIG016349,PLANTSIDE,BLANKENBAKER,S,KY-913,1.81,PLANTSIDE @ BLANKENBAKER,24 HOURS,KYTC,1,  515050947624,
-85.6173469468564,38.2497566770362,429,MPW012325,SIG012325,SHELBYVILLE,I 264 RAMP,S,US-60,5.64,SHELBYVILLE @ I 264 RAMP,24 HOURS,KYTC,1,  526659409995,
-85.6252290182763,38.2504214768488,430,MPW011854,SIG011854,SHELBYVILLE,SHERBURN,S,US-60,5.21,SHELBYVILLE @ SHERBURN,24 HOURS,KYTC,1,  529159405950,
-85.5597961539037,38.2027936401488,431,MPW015626,SIG015626,ELECTRON,WATTERSON,S,KY-1819,10.43,ELECTRON @ WATTERSON,24 HOURS,KYTC,1,  544536657355,
-85.5869891850193,38.2175644066203,432,MPW014102,SIG014102,S HURSTBOURNE PKY,HURSTBOURNE,S,KY-1747,11.29,S HURSTBOURNE PKY @ HURSTBOURNE,24 HOURS,KYTC,1,  560830429126,
-85.5728933823251,38.3090118662037,433,MPW014998,SIG014998,BROWNSBORO,I 265 RAMP,S,KY-22,3.66,BROWNSBORO @ I 265 RAMP,24 HOURS,KYTC,1,  719007249996,
-85.6477067485615,38.1907331696683,434,MPW010581,SIG010581,BUECHEL BANK,BUECHEL,S,US-31E,10.04,BUECHEL BANK @ BUECHEL,24 HOURS,KYTC,1,2,
-85.6593823830485,38.1787821690888,435,MPW009924,SIG009924,BUECHEL BANK,SHEPHERDSVILLE,S,KY-1703,0,BUECHEL BANK @ SHEPHERDSVILLE,24 HOURS,KYTC,1,2,
-85.6599756245171,38.1600376936613,436,MPW009866,SIG009866,POPLAR LEVEL,SHEPHERDSVILLE,S,KY-864,7.42,POPLAR LEVEL @ SHEPHERDSVILLE,24 HOURS,KYTC,1,  908451235945,
-85.6037354686152,38.1958867782985,437,MPW013096,SIG013096,HURSTBOURNE,AMBROSSE,S,KY-1747,9.39,HURSTBOURNE @ AMBROSSE,24 HOURS,KYTC,1, 1032291269795,
-85.6725969626033,38.1035119733648,438,MPW009122,SIG009122,COOPER CHAPEL,PRESTON,S,KY-61,1.4,COOPER CHAPEL @ PRESTON,24 HOURS,KYTC,1, 1087512735144,
-85.6044304932903,38.1711374953043,439,MPW013017,SIG013017,STONY BROOK,HURSTBOURNE,S,KY-1747,7.64,STONY BROOK @ HURSTBOURNE,24 HOURS,KYTC,1, 1140889469126,
-85.568494047621,38.1923347883736,440,MPW015123,SIG015123,BILLTOWN,MAPLE,JT,,,BILLTOWN @ MAPLE,24 HOURS,JEFFERSONTOWN,1, 1169201884170,
-85.565290368502,38.18843704826,441,MPW015311,SIG015311,GAUDET,RUCKRIEGEL,S,KY-1819,9.12,GAUDET @ RUCKRIEGEL,24 HOURS,KYTC,1, 1174036828881,
-85.8075395449995,38.2544642484307,442,MPW002852,SIG002852,34TH,RIVER PARK,M,,,34TH @ RIVER PARK,24 HOURS,METRO,1,1278855356448,
-85.6857690533914,38.2606039787168,443,MPW008671,SIG008671,BROWNSBORO,HILLCREST,S,US-42,2.747,BROWNSBORO @ HILLCREST,24 HOURS,KYTC,1, 1260707242938,
-85.8005357457497,38.255908321264,444,MPW003154,SIG003154,30TH,MUHAMMAD ALI,M,,,30TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1274864447012,
-85.7815071273592,38.2489411960884,445,MPW004324,SIG004324,BROADWAY,18TH,S,US 150,1.07,BROADWAY @ 18TH,24 HOURS,KYTC,1, 1299807021883,
-85.7716044206164,38.2482432901312,446,MPW004945,SIG004945,12TH STREET CONNECTOR,ESQUIRE,M,,,12TH STREET CONNECTOR @ ESQUIRE,24 HOURS,METRO,1, 1303385349226,
-85.7874572913015,38.2439414020776,447,MPW003946,SIG003946,GARLAND,DR W J HODGE,S,US-31W,19.285,GARLAND @ DR W J HODGE,24 HOURS,KYTC,1, 1313224826574,
-85.7962333241861,38.2377684361695,448,MPW003377,SIG003377,OAK,26TH,M,,,OAK @ 26TH,24 HOURS,METRO,1, 1332247196584,
