intid,main_street,cross_street,longitude,latitude,description
1296907026450,BROADWAY,31ST,-85.8036826009903,38.249741180851,BROADWAY @ 31ST
1364919155805,ELLISON,ST MICHAEL,-85.7327657823192,38.2296755317455,ELLISON @ ST MICHAEL
1725503845500,BARDSTOWN,RICHMOND,-85.6987420246372,38.226968375797,BARDSTOWN @ RICHMOND
1550508986183,CABEL,STORY,-85.7280848362439,38.2559532843831,CABEL @ STORY
1673510316009,CEDAR,6TH,-85.7605935753549,38.2527304178895,CEDAR @ 6TH
2072764387586,3RD,KENWOOD,-85.7723389487209,38.161327740807,3RD @ KENWOOD
587547548212,OLD HARRODS CREEK,WILLOW STONE,-85.5434996781177,38.2492196086532,OLD HARRODS CREEK @ WILLOW STONE
940721634585,FEGENBUSH,NORLYNN,-85.6277379833176,38.145037077215,FEGENBUSH @ NORLYNN
1623322543295,FLOYD,JACOB,-85.7505670006143,38.2447662243028,FLOYD @ JACOB
1517803846156,BARDSTOWN,STEVENS,-85.7067289308915,38.2313120805494,BARDSTOWN @ STEVENS
1353347186246,OAK,SWAN,-85.7372940334399,38.2329219909094,OAK @ SWAN
1672113012207,COURT,5TH,-85.7585485259116,38.2547164534353,COURT @ 5TH
400067127413,U S HIGHWAY 42,WOODSTONE,-85.6272272742086,38.3084225725045,U S HIGHWAY 42 @ WOODSTONE
2197483249899,GREENBELT,GLOBAL,-85.887521162262,38.1395638276929,GREENBELT @ GLOBAL
2085331493333,INDIAN,JENNINGS,-85.6766737569319,38.1783673252048,INDIAN @ JENNINGS
1733307029384,BROADWAY,SHAWNEE PARK ENTRANCE,-85.8293072664296,38.2506130142883,BROADWAY @ SHAWNEE PARK ENTRANCE
1312806581612,BRECKINRIDGE,DIXIE,-85.7836584630904,38.2450646119875,BRECKINRIDGE @ DIXIE
1641822543401,FLOYD,ABRAHAM FLEXNER,-85.7490442754536,38.2491135018625,FLOYD @ ABRAHAM FLEXNER
1362603840605,BARDSTOWN,BONNYCASTLE,-85.7042380194099,38.2304928088053,BARDSTOWN @ BONNYCASTLE
1725203845542,BARDSTOWN,ROANOKE,-85.7001317741198,38.2278545147864,BARDSTOWN @ ROANOKE
2044519662455,ESTATE,GAGEL,-85.8052590011876,38.1727166590949,ESTATE @ GAGEL
488719907293,EVERGREEN,WOODLAND,-85.5364186484776,38.2594350958964,EVERGREEN @ WOODLAND
1601604174471,BAXTER,MORTON,-85.7253795580811,38.2416700831209,BAXTER @ MORTON
1947305772265,BLUE LICK,FOREMAN,-85.6894507944637,38.1293035385233,BLUE LICK @ FOREMAN
1672012571301,CONGRESS,COURT,-85.7602128938264,38.2548649003905,CONGRESS @ COURT
1988741644414,MANSLICK,MITCHELL HILL,-85.7593652280428,38.1055498369004,MANSLICK @ MITCHELL HILL
1551941384326,MAIN,MELLWOOD,-85.7239710401501,38.254128398109,MAIN @ MELLWOOD
1698229346570,HILL,28TH,-85.8012012237063,38.2305637930331,HILL @ 28TH
1608503841863,BARDSTOWN,EDGELAND,-85.7116004678236,38.233254499101,BARDSTOWN @ EDGELAND
28216E9856851,LOUIS COLEMAN JR,VERMONT,-85.8073501865495,38.2555617278827,LOUIS COLEMAN JR @ VERMONT
1653807246183,BROWNSBORO,STORY,-85.7195613739217,38.2604618898687,BROWNSBORO @ STORY
1376900580384,ALFRESCO,BARDSTOWN,-85.6976199257629,38.2262570855858,ALFRESCO @ BARDSTOWN
1607703841099,BARDSTOWN,CHEROKEE,-85.7144790102288,38.2348418338262,BARDSTOWN @ CHEROKEE
438629018196,HERR,WESTLYNNE,-85.6123065900984,38.2688142881853,HERR @ WESTLYNNE
2255733154200,JANNA,MARILEE,-85.8853669037762,38.1013380408384,JANNA @ MARILEE
245728199D932,RIVER,WATERGLEN,-85.6679139438455,38.2982372995329,RIVER @ WATERGLEN
1556604175583,BAXTER,ROGERS,-85.7285353793857,38.2457024607725,BAXTER @ ROGERS
1553912713838,COOPER,LEXINGTON,-85.7292284153429,38.2493835067114,COOPER @ LEXINGTON
1557504170657,BAXTER,BRECKINRIDGE,-85.7264535368426,38.2430250348384,BAXTER @ BRECKINRIDGE
1368403841551,BARDSTOWN,DEER PARK,-85.7015658522744,38.2287833175023,BARDSTOWN @ DEER PARK
898201884236,BILLTOWN,MARY DELL,-85.5702878686248,38.167621917563,BILLTOWN @ MARY DELL
83719126551,ELLINGSWORTH,TUCKER STATION,-85.5297115774621,38.229213429657,ELLINGSWORTH @ TUCKER STATION
1605003844985,BARDSTOWN,PATTERSON,-85.719270956101,38.2374750715636,BARDSTOWN @ PATTERSON
1605903840464,BARDSTOWN,BEECHWOOD,-85.7178496991632,38.2366962137867,BARDSTOWN @ BEECHWOOD
2305815507298,DEERING HEIGHTS,WOODRIDGE,-85.8647141001222,38.0876512847921,DEERING HEIGHTS @ WOODRIDGE
257421125940,FAIRFAX,SHELBYVILLE,-85.6514048710067,38.2525714020191,FAIRFAX @ SHELBYVILLE
1602803840417,BARDSTOWN,BAXTER,-85.7237597922785,38.2399430307035,BARDSTOWN @ BAXTER
1608003844370,BARDSTOWN,MIDLAND,-85.7130809690377,38.2340703554777,BARDSTOWN @ MIDLAND
1267201087012,AMY,MUHAMMAD ALI,-85.8136294597597,38.2573767963455,AMY @ MUHAMMAD ALI
29323F3222305,GOLDEN RULE,4TH,-85.7589383442556,38.2429982472317,GOLDEN RULE @ 4TH
1346548036566,ORMSBY,12TH,-85.7738612668632,38.2348550261148,ORMSBY @ 12TH
242551660D811,DORSEY,WATERLOO,-85.5584171880988,38.2531957596948,DORSEY @ WATERLOO
1394305041612,BERNHEIM,DIXIE,-85.7932536138457,38.2214249065694,BERNHEIM @ DIXIE
1517603845965,BARDSTOWN,SHERWOOD,-85.7086174058529,38.231740753245,BARDSTOWN @ SHERWOOD
1806828949995,DIXIE HWY,I 264 WEST RAMP,-85.811512023918,38.1872921439157,DIXIE HWY @ I 264 WEST RAMP
81666394D188,TAYLORSVILLE RD,PLEASANT GLEN DR,-85.519245219639,38.1874677843891,TAYLORSVILLE RD @ PLEASANT GLEN DR
28937F247D258,BARDSTOWN RD,BROAD RUN PKY,-85.5558410364876,38.086650294306,BARDSTOWN RD @ BROAD RUN PKY
1008903846465,BARDSTOWN RD,THIXTON LN,-85.5656197455865,38.1007037228464,BARDSTOWN RD @ THIXTON LN
1676242145872,MARKET ST,S 2ND ST,-85.7535417086318,38.2548775666529,MARKET ST @ S 2ND ST
76547569996,OLD HENRY RD,I 265 SB RAMP,-85.502956803901,38.2692603640584,OLD HENRY RD @ I 265 SB RAMP
1083147556394,TAYLORSVILLE RD,OLD HEADY RD,-85.5357485183874,38.186034877007,TAYLORSVILLE RD @ OLD HEADY RD
433648057132,WESTPORT RD,ORMSBY LN,-85.6086640437575,38.2742948818017,WESTPORT @ ORMSBY
822801889996,BILLTOWN RD,I 265 RAMP,-85.5466714248327,38.1477681748832,BILLTOWN RD @ I 265 RAMP
2834756E294,OLD HENRY RD,TERRA CROSSING BLVD,-85.4957218454836,38.2719824490832,OLD HENRY @ TERRA CROSSING BLVD
698671329996,WESTPORT RD,I 265 RAMP,-85.5510472221127,38.2968546020153,WESTPORT RD @ I 265 RAMP
978905189996,BEULAH CHURCH RD,I 265 RAMP,-85.6145171731931,38.1258081945148,BEULAH CHURCH RD @ I 265 RAMP
1217075539999,ZORN AVE,I 71 RAMP,-85.6979417389295,38.2757337568864,
